Product_ID,Product_Title,Product_Handle,Product_Type,Product_Published_At,Product_Variant_Id,Variant_Price,Variant_Inventory_Quantity,Variant_Created_At,Product_Created_At,Body_Html,Variant_Title,Option_Names,Option_Values,Image_Ids,Image_Sources
7694517567654,Gift Box Builder,gift-box-builder-1,,2023-02-21T10:46:40Z,55168526844253,57.98,0,2024-12-10T13:32:22Z,2023-02-21T10:46:40Z,,51733837541614,Title,101731696632303,35994081362086,https://cdn.shopify.com/s/files/1/0419/2059/4086/products/Gift_20box.jpg?v=1677660732
7694517567654,Gift Box Builder,gift-box-builder-1,,2023-02-21T10:46:40Z,55172753883485,64.27,-4,2024-12-10T17:50:18Z,2023-02-21T10:46:40Z,,91733853018374,Title,101731696632303,35994081362086,https://cdn.shopify.com/s/files/1/0419/2059/4086/products/Gift_20box.jpg?v=1677660732
7694517567654,Gift Box Builder,gift-box-builder-1,,2023-02-21T10:46:40Z,55175050395997,47.43,0,2024-12-10T20:10:23Z,2023-02-21T10:46:40Z,,51733861423237,Title,101731696632303,35994081362086,https://cdn.shopify.com/s/files/1/0419/2059/4086/products/Gift_20box.jpg?v=1677660732
7694517567654,Gift Box Builder,gift-box-builder-1,,2023-02-21T10:46:40Z,55181940949341,73.38,-1,2024-12-11T06:37:56Z,2023-02-21T10:46:40Z,,71733899076412,Title,101731696632303,35994081362086,https://cdn.shopify.com/s/files/1/0419/2059/4086/products/Gift_20box.jpg?v=1677660732
7694517567654,Gift Box Builder,gift-box-builder-1,,2023-02-21T10:46:40Z,55184343531869,52.47,-1,2024-12-11T09:38:00Z,2023-02-21T10:46:40Z,,51733909880011,Title,101731696632303,35994081362086,https://cdn.shopify.com/s/files/1/0419/2059/4086/products/Gift_20box.jpg?v=1677660732
7694517567654,Gift Box Builder,gift-box-builder-1,,2023-02-21T10:46:40Z,55195284996445,79.92,-1,2024-12-11T20:13:53Z,2023-02-21T10:46:40Z,,71733948033433,Title,101731696632303,35994081362086,https://cdn.shopify.com/s/files/1/0419/2059/4086/products/Gift_20box.jpg?v=1677660732
7694517567654,Gift Box Builder,gift-box-builder-1,,2023-02-21T10:46:40Z,55237994447197,47.48,0,2024-12-14T09:37:29Z,2023-02-21T10:46:40Z,,41734169049326,Title,101731696632303,35994081362086,https://cdn.shopify.com/s/files/1/0419/2059/4086/products/Gift_20box.jpg?v=1677660732
7694517567654,Gift Box Builder,gift-box-builder-1,,2023-02-21T10:46:40Z,55238294405469,60.48,-1,2024-12-14T10:09:23Z,2023-02-21T10:46:40Z,,41734170962916,Title,101731696632303,35994081362086,https://cdn.shopify.com/s/files/1/0419/2059/4086/products/Gift_20box.jpg?v=1677660732
7694517567654,Gift Box Builder,gift-box-builder-1,,2023-02-21T10:46:40Z,55238355091805,62.49,-1,2024-12-14T10:16:15Z,2023-02-21T10:46:40Z,,41734171374919,Title,101731696632303,35994081362086,https://cdn.shopify.com/s/files/1/0419/2059/4086/products/Gift_20box.jpg?v=1677660732
7694517567654,Gift Box Builder,gift-box-builder-1,,2023-02-21T10:46:40Z,55257811124573,36.43,-1,2024-12-15T17:10:15Z,2023-02-21T10:46:40Z,,51734282615582,Title,101731696632303,35994081362086,https://cdn.shopify.com/s/files/1/0419/2059/4086/products/Gift_20box.jpg?v=1677660732
7694517567654,Gift Box Builder,gift-box-builder-1,,2023-02-21T10:46:40Z,55258038141277,44.14,-1,2024-12-15T17:32:08Z,2023-02-21T10:46:40Z,,71734283927657,Title,101731696632303,35994081362086,https://cdn.shopify.com/s/files/1/0419/2059/4086/products/Gift_20box.jpg?v=1677660732
7694517567654,Gift Box Builder,gift-box-builder-1,,2023-02-21T10:46:40Z,55266032845149,40.68,0,2024-12-16T06:47:28Z,2023-02-21T10:46:40Z,,51734331648351,Title,101731696632303,35994081362086,https://cdn.shopify.com/s/files/1/0419/2059/4086/products/Gift_20box.jpg?v=1677660732
7694517567654,Gift Box Builder,gift-box-builder-1,,2023-02-21T10:46:40Z,55300475552093,25.45,-1,2024-12-18T04:22:55Z,2023-02-21T10:46:40Z,,51734495775163,Title,101731696632303,35994081362086,https://cdn.shopify.com/s/files/1/0419/2059/4086/products/Gift_20box.jpg?v=1677660732
7694517567654,Gift Box Builder,gift-box-builder-1,,2023-02-21T10:46:40Z,55304196227421,39.36,0,2024-12-18T10:02:01Z,2023-02-21T10:46:40Z,,101734516121281,Title,101731696632303,35994081362086,https://cdn.shopify.com/s/files/1/0419/2059/4086/products/Gift_20box.jpg?v=1677660732
7694517567654,Gift Box Builder,gift-box-builder-1,,2023-02-21T10:46:40Z,55322737115485,50.47,-1,2024-12-19T11:18:59Z,2023-02-21T10:46:40Z,,51734607138725,Title,101731696632303,35994081362086,https://cdn.shopify.com/s/files/1/0419/2059/4086/products/Gift_20box.jpg?v=1677660732
7694517567654,Gift Box Builder,gift-box-builder-1,,2023-02-21T10:46:40Z,55329767948637,29.65,0,2024-12-19T21:10:50Z,2023-02-21T10:46:40Z,,61734642650139,Title,101731696632303,35994081362086,https://cdn.shopify.com/s/files/1/0419/2059/4086/products/Gift_20box.jpg?v=1677660732
7694517567654,Gift Box Builder,gift-box-builder-1,,2023-02-21T10:46:40Z,55338939122013,68.42,-1,2024-12-20T11:11:09Z,2023-02-21T10:46:40Z,,61734693068677,Title,101731696632303,35994081362086,https://cdn.shopify.com/s/files/1/0419/2059/4086/products/Gift_20box.jpg?v=1677660732
7694517567654,Gift Box Builder,gift-box-builder-1,,2023-02-21T10:46:40Z,55534922695005,35.49,0,2024-12-31T15:04:33Z,2023-02-21T10:46:40Z,,31735657473142,Title,101731696632303,35994081362086,https://cdn.shopify.com/s/files/1/0419/2059/4086/products/Gift_20box.jpg?v=1677660732
7694517567654,Gift Box Builder,gift-box-builder-1,,2023-02-21T10:46:40Z,55546839073117,46.59,-1,2025-01-01T11:40:37Z,2023-02-21T10:46:40Z,,61735731637569,Title,101731696632303,35994081362086,https://cdn.shopify.com/s/files/1/0419/2059/4086/products/Gift_20box.jpg?v=1677660732
7694517567654,Gift Box Builder,gift-box-builder-1,,2023-02-21T10:46:40Z,55921011556701,56.93,-1,2025-01-21T14:23:02Z,2023-02-21T10:46:40Z,,61737469382019,Title,101731696632303,35994081362086,https://cdn.shopify.com/s/files/1/0419/2059/4086/products/Gift_20box.jpg?v=1677660732
7694517567654,Gift Box Builder,gift-box-builder-1,,2023-02-21T10:46:40Z,56023528472925,61.69,0,2025-01-28T06:25:11Z,2023-02-21T10:46:40Z,,51738045510953,Title,101731696632303,35994081362086,https://cdn.shopify.com/s/files/1/0419/2059/4086/products/Gift_20box.jpg?v=1677660732
7694517567654,Gift Box Builder,gift-box-builder-1,,2023-02-21T10:46:40Z,56026407534941,72.23,0,2025-01-28T09:53:36Z,2023-02-21T10:46:40Z,,41738058016058,Title,101731696632303,35994081362086,https://cdn.shopify.com/s/files/1/0419/2059/4086/products/Gift_20box.jpg?v=1677660732
7694517567654,Gift Box Builder,gift-box-builder-1,,2023-02-21T10:46:40Z,56060312617309,71.96,0,2025-01-30T06:22:31Z,2023-02-21T10:46:40Z,,51738218150628,Title,101731696632303,35994081362086,https://cdn.shopify.com/s/files/1/0419/2059/4086/products/Gift_20box.jpg?v=1677660732
7694517567654,Gift Box Builder,gift-box-builder-1,,2023-02-21T10:46:40Z,56060320711005,107.97,0,2025-01-30T06:28:08Z,2023-02-21T10:46:40Z,,41738218488559,Title,101731696632303,35994081362086,https://cdn.shopify.com/s/files/1/0419/2059/4086/products/Gift_20box.jpg?v=1677660732
7694517567654,Gift Box Builder,gift-box-builder-1,,2023-02-21T10:46:40Z,56145618108765,134.96,0,2025-02-04T05:28:03Z,2023-02-21T10:46:40Z,,51738646882550,Title,101731696632303,35994081362086,https://cdn.shopify.com/s/files/1/0419/2059/4086/products/Gift_20box.jpg?v=1677660732
7694517567654,Gift Box Builder,gift-box-builder-1,,2023-02-21T10:46:40Z,56145636295005,140.97,0,2025-02-04T05:29:54Z,2023-02-21T10:46:40Z,,51738646994325,Title,101731696632303,35994081362086,https://cdn.shopify.com/s/files/1/0419/2059/4086/products/Gift_20box.jpg?v=1677660732
7694517567654,Gift Box Builder,gift-box-builder-1,,2023-02-21T10:46:40Z,56145659527517,91.43,0,2025-02-04T05:30:50Z,2023-02-21T10:46:40Z,,51738647050581,Title,101731696632303,35994081362086,https://cdn.shopify.com/s/files/1/0419/2059/4086/products/Gift_20box.jpg?v=1677660732
7694517567654,Gift Box Builder,gift-box-builder-1,,2023-02-21T10:46:40Z,56145705828701,131.92,0,2025-02-04T05:32:54Z,2023-02-21T10:46:40Z,,51738647174672,Title,101731696632303,35994081362086,https://cdn.shopify.com/s/files/1/0419/2059/4086/products/Gift_20box.jpg?v=1677660732
7694517567654,Gift Box Builder,gift-box-builder-1,,2023-02-21T10:46:40Z,56277216133469,60.23,0,2025-02-11T13:16:18Z,2023-02-21T10:46:40Z,,1739279777454,Title,101731696632303,35994081362086,https://cdn.shopify.com/s/files/1/0419/2059/4086/products/Gift_20box.jpg?v=1677660732
7694517567654,Gift Box Builder,gift-box-builder-1,,2023-02-21T10:46:40Z,56334033879389,43.49,0,2025-02-14T12:30:31Z,2023-02-21T10:46:40Z,,31739536231126,Title,101731696632303,35994081362086,https://cdn.shopify.com/s/files/1/0419/2059/4086/products/Gift_20box.jpg?v=1677660732
7694517567654,Gift Box Builder,gift-box-builder-1,,2023-02-21T10:46:40Z,56334199128413,45.89,0,2025-02-14T12:42:15Z,2023-02-21T10:46:40Z,,1739536935047,Title,101731696632303,35994081362086,https://cdn.shopify.com/s/files/1/0419/2059/4086/products/Gift_20box.jpg?v=1677660732
7694517567654,Gift Box Builder,gift-box-builder-1,,2023-02-21T10:46:40Z,56334206468445,57.98,0,2025-02-14T12:43:25Z,2023-02-21T10:46:40Z,,1739537004998,Title,101731696632303,35994081362086,https://cdn.shopify.com/s/files/1/0419/2059/4086/products/Gift_20box.jpg?v=1677660732
7694517567654,Gift Box Builder,gift-box-builder-1,,2023-02-21T10:46:40Z,56334222885213,62.98,0,2025-02-14T12:47:57Z,2023-02-21T10:46:40Z,,1739537277106,Title,101731696632303,35994081362086,https://cdn.shopify.com/s/files/1/0419/2059/4086/products/Gift_20box.jpg?v=1677660732
7621532123302,Cantuccini Classici,cantuccini-classici,Food,,43783761363110,4.95,99,2022-12-01T08:20:05Z,2022-12-01T08:20:05Z,"<p>Traditional Cantuccini classici made from wheat flour, nuts, candied cherries, eggs, milk and alcohol. </p>
<p><br></p>",Default Title,Title,Default Title,53511603978589,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/Untitleddesign_db9e1f53-b3c8-42f4-92c7-38329cc37857.jpg?v=1700561304
7610828325030,Warm Wishes,warm-wishes-1,Christmas gift boxes,,43742835605670,17.42,-6,2022-11-18T07:21:04Z,2022-11-18T07:21:04Z,"<p style=""margin: 0px 0px 1em; line-height: 1.4; color: #212b36; font-family: -apple-system, 'system-ui', 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif;"" data-mce-fragment=""1"">Handmade clay ornaments locally made by Dyori. </p>
<p style=""margin: 0px 0px 1em; line-height: 1.4; color: #212b36; font-family: -apple-system, 'system-ui', 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif;"" data-mce-fragment=""1"">Ideal as a gift for teachers, students, friends and family. Give a lovingly made unique ornament to brighten up any tree this year.</p>
<p style=""margin: 0px 0px 1em; line-height: 1.4; color: #212b36; font-family: -apple-system, 'system-ui', 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif;"" data-mce-fragment=""1"">Select any four ornaments from our exclusive collection, beautifully packaged in a festive gift box, including candy cane and free personalised gift tag.</p>
<p style=""margin: 0px 0px 1em; line-height: 1.4; color: #212b36; font-family: -apple-system, 'system-ui', 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif;"" data-mce-fragment=""1"">Ornaments Size: Approximately 7cm Diameter</p>",Default Title,Title,Default Title,35586901082278,https://cdn.shopify.com/s/files/1/0419/2059/4086/products/SilentNight_46f245cc-22d0-4b75-ab7c-5c6e33f71a0a.jpg?v=1668757936
7610576240806,Merry & Bright,merry-bright,Keep Sake Ornaments,,43741628825766,4.99,18,2022-11-17T21:32:12Z,2022-11-17T21:32:12Z,"<meta charset=""utf-8"">
<p data-mce-fragment=""1"">Handmade clay ornaments locally made by Dyori. Featuring eight unique designs in this exclusive collection.</p>
<p data-mce-fragment=""1"">Ideal as a gift for teachers, students, friends and family. Give a lovingly made unique ornament to brighten up any tree this year.</p>
<p data-mce-fragment=""1""><meta charset=""utf-8""><span>Size: Approximately 7cm diameter</span></p>",Default Title,Title,Default Title,52744247247197,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/Untitleddesign_7.png?v=1696421466
7610575552678,Trim the Tree,trim-the-tree,Add Ons,,43741626204326,4.99,0,2022-11-17T21:31:15Z,2022-11-17T21:31:15Z,"<meta charset=""utf-8"">
<p data-mce-fragment=""1"">Handmade clay ornaments locally made by Dyori. Featuring eight unique designs in this exclusive collection.</p>
<p data-mce-fragment=""1"">Ideal as a gift for teachers, students, friends and family. Give a lovingly made unique ornament to brighten up any tree this year.</p>
<p data-mce-fragment=""1""><meta charset=""utf-8""><span>Size: Approximately 7cm diameter</span></p>",Default Title,Title,Default Title,35583186829478,https://cdn.shopify.com/s/files/1/0419/2059/4086/products/TrimtheTree.jpg?v=1668720676
7610574897318,Tis the Season,tis-the-season,Keep Sake Ornaments,,43741622534310,4.99,2,2022-11-17T21:30:21Z,2022-11-17T21:30:21Z,"<meta charset=""utf-8"">
<p data-mce-fragment=""1"">Handmade clay ornaments locally made by Dyori. Featuring eight unique designs in this exclusive collection.</p>
<p data-mce-fragment=""1"">Ideal as a gift for teachers, students, friends and family. Give a lovingly made unique ornament to brighten up any tree this year.</p>
<p data-mce-fragment=""1""><meta charset=""utf-8""><span>Size: Approximately 7cm diameter</span></p>",Default Title,Title,Default Title,52744551530845,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/Untitleddesign_9_74a6ae92-f6d7-4268-8f35-0f5ab14b4d92.png?v=1696422568
7610574307494,Stardust,stardust,Keep Sake Ornaments,,43741620142246,4.99,0,2022-11-17T21:29:30Z,2022-11-17T21:29:30Z,"<meta charset=""utf-8"">
<p data-mce-fragment=""1"">Handmade clay ornaments locally made by Dyori. Featuring eight unique designs in this exclusive collection.</p>
<p data-mce-fragment=""1"">Ideal as a gift for teachers, students, friends and family. Give a lovingly made unique ornament to brighten up any tree this year.</p>
<p data-mce-fragment=""1""><meta charset=""utf-8""><span>Size: Approximately 7cm diameter</span></p>",Default Title,Title,Default Title,52744594129245,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/Untitleddesign_14.png?v=1696422729
7610573684902,Sparkles,sparkles,Keep Sake Ornaments,,43741617979558,4.99,3,2022-11-17T21:28:32Z,2022-11-17T21:28:32Z,"<meta charset=""utf-8"">
<p data-mce-fragment=""1"">Handmade clay ornaments locally made by Dyori. Featuring eight unique designs in this exclusive collection.</p>
<p data-mce-fragment=""1"">Ideal as a gift for teachers, students, friends and family. Give a lovingly made unique ornament to brighten up any tree this year.</p>
<p data-mce-fragment=""1""><meta charset=""utf-8""><span>Size: Approximately 7cm diameter</span></p>",Default Title,Title,Default Title,52744318255453,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/Untitleddesign_8.png?v=1696421726
7610572996774,Snow White,snow-white,Keep Sake Ornaments,,43741616111782,4.99,0,2022-11-17T21:27:42Z,2022-11-17T21:27:42Z,"<meta charset=""utf-8"">
<p data-mce-fragment=""1"">Handmade clay ornaments locally made by Dyori. Featuring eight unique designs in this exclusive collection.</p>
<p data-mce-fragment=""1"">Ideal as a gift for teachers, students, friends and family. Give a lovingly made unique ornament to brighten up any tree this year.</p>
<p data-mce-fragment=""1""><meta charset=""utf-8""><span>Size: Approximately 7cm diameter</span></p>",Default Title,Title,Default Title,52744467284317,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/Snowwhite.png?v=1696422248
7610572308646,Snow Angel,snow-angel,Keep Sake Ornaments,,43741611950246,4.99,17,2022-11-17T21:26:39Z,2022-11-17T21:26:39Z,"<meta charset=""utf-8"">
<p data-mce-fragment=""1"">Handmade clay ornaments locally made by Dyori. Featuring eight unique designs in this exclusive collection.</p>
<p data-mce-fragment=""1"">Ideal as a gift for teachers, students, friends and family. Give a lovingly made unique ornament to brighten up any tree this year.</p>
<p data-mce-fragment=""1""><meta charset=""utf-8""><span>Size: Approximately 7cm diameter</span></p>",Default Title,Title,Default Title,52745028141405,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/Untitleddesign_16.png?v=1696424693
7610571653286,Silent Night,silent-night,Keep Sake Ornaments,,43741608542374,4.99,9,2022-11-17T21:25:30Z,2022-11-17T21:25:30Z,"<p>Handmade clay ornaments locally made by Dyori. Featuring eight unique designs in this exclusive collection.</p>
<p>Ideal as a gift for teachers, students, friends and family. Give a lovingly made unique ornament to brighten up any tree this year. </p>
<p><meta charset=""utf-8""><span data-mce-fragment=""1"">Size: Approximately 7cm diameter</span></p>",Default Title,Title,Default Title,52744643772765,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/Untitleddesign_15_ab951489-2e41-4d46-8234-328f3a95882c.png?v=1696422949
7606835216550,Hand Balm,hand-balm,Body Care,2022-11-14T12:16:28Z,43727037989030,9.95,26,2022-11-14T12:16:27Z,2022-11-14T12:16:27Z,"<meta charset=""utf-8"">
<p data-mce-fragment=""1"">Our White Tea and Lemongrass Hand Balm is perfect for skin softening and moisturizing butters, calendula petals, beeswax, as well as antiseptic and healing essential oils.</p>
<p data-mce-fragment=""1"">Size : 50cl </p>",Default Title,Title,Default Title,35558509183142,https://cdn.shopify.com/s/files/1/0419/2059/4086/products/Whiteteaandlemongrassbalm.jpg?v=1668428189
7606753198246,Hair Balm,hair-balm,Body Care,2022-11-14T11:32:22Z,43726801633446,11.95,8,2022-11-14T11:32:21Z,2022-11-14T11:32:21Z,"<p><strong>﻿</strong>An aromatic aquatic fragrance wax with rich emollient properties, making it ideal for styling  hair, beard, moustache, and even dreadlocks.</p>
<p>Due to its qualities this wax can be used as a protective barrier for leather.</p>
<p>This wax can be used by women too!</p>
<p>Application: Rub a little wax between palms and spread. And remember that a little goes a long way!</p>
<p>Size : 50cl</p>",Default Title,Title,Default Title,35558325190822,https://cdn.shopify.com/s/files/1/0419/2059/4086/products/Hairandbeardbalm.jpg?v=1668425543
7606738092198,Travelling Jewellery Box,travelling-jewellery-box,Accessories,2022-11-14T11:19:24Z,43726743535782,12.99,162,2022-11-14T11:19:23Z,2022-11-14T11:19:22Z,"<p>Light, mini size jewellery box perfect to keep your jewellery organised whilst travelling. </p>
<p>*Jewellery not included</p>",Default Title,Title,Default Title,35558277939366,https://cdn.shopify.com/s/files/1/0419/2059/4086/products/JewelleryBox.jpg?v=1668424764
7606729244838,Announcement disc,announcement-disc,Baby,2022-11-14T11:10:17Z,43726703984806,2.25,18,2022-11-14T11:10:16Z,2022-11-14T11:10:15Z,"<p>""Hello world announcement disc""</p>
<p><meta charset=""utf-8""><span>Made of high quality wood material for baby safe, durable use eco-friendly.</span></p>",Default Title,Title,Default Title,35558246744230,https://cdn.shopify.com/s/files/1/0419/2059/4086/products/Announcementdisc.jpg?v=1668424218
7606726983846,Crochet Teething Ring Rattle,crochet-teething-ring-rattle,Baby,2022-11-14T11:06:14Z,43726680228006,11.99,24,2022-11-14T11:06:13Z,2022-11-14T11:06:13Z,"<meta charset=""utf-8""><span data-mce-fragment=""1"">First game fun for the little ones. A beautiful lion or koala rattle on a wooden grab ring for first biting, grabbing, cuddling and playing. Crocheted grab toy in brown.</span>",Lion,Style,Lion,35558240059558,https://cdn.shopify.com/s/files/1/0419/2059/4086/products/Koalacrochetteether.jpg?v=1668423975
7606726983846,Crochet Teething Ring Rattle,crochet-teething-ring-rattle,Baby,2022-11-14T11:06:14Z,43726680260774,11.99,25,2022-11-14T11:06:13Z,2022-11-14T11:06:13Z,"<meta charset=""utf-8""><span data-mce-fragment=""1"">First game fun for the little ones. A beautiful lion or koala rattle on a wooden grab ring for first biting, grabbing, cuddling and playing. Crocheted grab toy in brown.</span>",Koala,Style,Lion,35558240059558,https://cdn.shopify.com/s/files/1/0419/2059/4086/products/Koalacrochetteether.jpg?v=1668423975
7606724493478,Wooden Hair Brush Set,wooden-hair-set,Baby,2022-11-14T10:56:33Z,43726626685094,13.5,47,2022-11-14T10:52:13Z,2022-11-14T10:52:12Z,"<p><meta charset=""utf-8""><span data-mce-fragment=""1""> This set includes a natural goat hair brush and a wooden comb.</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">THE SILKY, 100% NATURAL GOAT BRISTLE BRUSH provide a gentle brush for the sensitive scalps of newborns and toddlers. Brushing daily helps to prevent and reduce cradle cap, conditions hair, and distributes natural oils down the hair shaft. Soft bristles reduce static while providing soothing experience to your little one, Use directly after a warm bath for the best results.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">No glue or plastic used on this brush. No lead or any other toxins.</span></p>
<p><span data-mce-fragment=""1""><meta charset=""utf-8"">PREMIUM WOODEN COMB<br>Crafted with premium wood, this comb is designed to help you softly detangle your little one’s hair. The comb is crafted with rounded teeth allowing to avoid painful hair tearing and leaving everyone happy!</span></p>",Default Title,Title,Default Title,35558204899494,https://cdn.shopify.com/s/files/1/0419/2059/4086/products/Hairset.jpg?v=1677410096
7606691102886,Gender Neutral Baby Journal,gender-neutral-baby-journal,Baby,2024-08-28T15:18:28Z,43726477230246,21.95,43,2022-11-14T10:14:22Z,2022-11-14T10:14:21Z,"<meta charset=""utf-8"">
<ul class=""a-unordered-list a-vertical a-spacing-mini"" data-mce-fragment=""1"">
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">A beautiful baby memory book that is designed for new parents or soon-to-be parents to record all the precious and special key milestones of your new baby; In a journal form, tracking from pre-birth, birth, all the firsts, and finally to the fifth birthday. The gilded gold foil edges to make the book timeless and to add the luxurious feel;</span></li>
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">A baby record book including prompts and structured pages to get ideas to write about your precious little one (from love story of the parents, to birth, to all the firsts), and additional room for you to personalise the content and write letters to your little one;</span></li>
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">A baby keepsake book that is for modern families (LGBT-friendly) with any family structure and gender neutral;</span></li>
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">Including over 90 writing-friendly pages with clean layouts that will never look outdated. The hard cover and thick pages are made for long lasting durability; Sufficient areas for you to be personalised (such as religious holidays);;</span></li>
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">Item dimension: 27.61cm(L) x 19.61cm(W) x 1.20cm(H); Weight: 470 grams</span></li>
</ul>",Default Title,Title,Default Title,35558108790950,https://cdn.shopify.com/s/files/1/0419/2059/4086/products/BabyJournal.jpg?v=1668420863
7606119760038,Akashi Japanese Red Blended Whskey,akashi-japanese-white-oak-whskey,Wines & Spirits,2022-11-13T18:29:57Z,43723666784422,32.99,1,2022-11-13T18:29:56Z,2022-11-13T18:29:56Z,"<div class=""gap-element clearfix"" id=""gap-838055329"" data-mce-fragment=""1""></div>
<div class=""product-short-description"" data-mce-fragment=""1"">
<div class=""gap-element clearfix"" id=""gap-1327103038"" data-mce-fragment=""1"">
<meta charset=""utf-8""> <span>Created in 2007 by Mikio Hiraishi, the Akashi brand is declined in numerous bottlings such as single casks, single malts or blends whose quality is now widely recognized and appreciated throughout the world.</span><br><br><span>Akashi Red Blended Malt &amp; Grain is a blended whisky reserved in Japanese Shochu cask (American Oak) for 3 years, aged in ex-bourbon casks before finishing in ex-sherry casks for 2 years.</span><br><br><span>Herbs and pine. Hints of white grape, lemon, yellow apple and angelica fruits. Dry oak, with lavender and floral undertones.</span>
</div>
<div class=""product-short-description"" data-mce-fragment=""1"">
<div class=""product-short-description"" data-mce-fragment=""1"">
<div class=""product-short-description"" data-mce-fragment=""1"">
<div class=""product-short-description"" data-mce-fragment=""1"">
<p><meta charset=""utf-8""><span>Country: Japan | Volume: 50cl | ABV: 40%</span></p>
</div>
</div>
</div>
</div>
</div>",Default Title,Title,Default Title,58905832849757,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/Untitled_design_10.png?v=1729229776
7606106620070,Luzzu socks,luzzu-socks,Socks,2022-11-13T16:46:53Z,43723430363302,10.0,5,2022-11-13T16:46:52Z,2022-11-13T16:46:52Z,"<meta charset=""utf-8"">
<p data-mce-fragment=""1"">Made of 80% Cotton / 17% Nylon / 3% Lycra</p>
<p data-mce-fragment=""1"">Bring a little colour to business casual with the lines of the Luzzu and good ol' Osiris keeping watch.</p>
<p data-mce-fragment=""1"">Size: 41-46</p>
<p data-mce-fragment=""1"">Wash inside out, 30° C. Do not iron.</p>",Default Title,Title,Default Title,35555510976678,https://cdn.shopify.com/s/files/1/0419/2059/4086/products/Luzzusocks.png?v=1668358014
7606104031398,Tiles socks,tiles-socks,Socks,2022-11-13T16:41:31Z,43723416109222,10.0,1,2022-11-13T16:41:30Z,2022-11-13T16:41:30Z,"<meta charset=""utf-8"">
<p data-mce-fragment=""1"">Size : 41-46</p>
<p data-mce-fragment=""1"">Made of :80% Cotton / 17% Nylon / 3% Lycra<br></p>
<p data-mce-fragment=""1"">Wash inside out, 30° C. Do not iron.<br></p>",Default Title,Title,Default Title,35555492561062,https://cdn.shopify.com/s/files/1/0419/2059/4086/products/Tilessocks.png?v=1668357691
7601682841766,Blue crystal necklace,blue-crystal-necklace,Jewellery,2022-11-08T21:02:26Z,43702661316774,21.99,2,2022-11-08T20:11:06Z,2022-11-08T20:11:05Z,"<span data-mce-fragment=""1"">Blue gemstone with gold plated necklace surely makes an impactful fashion statement with it's main attraction being it's very petite sparkly blue gemstone pendant.</span>",Default Title,Title,Default Title,35520084148390,https://cdn.shopify.com/s/files/1/0419/2059/4086/products/Bluecrystalnecklace.jpg?v=1667938267
7601612816550,Rose gold minimalist necklace,rose-gold-minimalist-necklace,Accessories,2022-11-08T19:36:37Z,43702384689318,21.99,0,2022-11-08T19:36:36Z,2022-11-08T19:36:35Z,"<p>14k gold plated rose gold necklace made from titanium steel. Round shell pendant.</p>
<p>Chain length : 40cm- 5cm </p>
<p>Comes nicely packed in a Dyori jewellery pouch.</p>
<p> </p>
<p><br></p>",Default Title,Title,Default Title,35519781240998,https://cdn.shopify.com/s/files/1/0419/2059/4086/products/Rosegoldnecklace.jpg?v=1667936198
7601565335718,Bora,bora-1,Shawls,,43727522037926,23.99,9,2022-11-14T13:21:46Z,2022-11-08T19:13:49Z,"<p data-mce-fragment=""1""><meta charset=""utf-8""><span></span>Our Bora scarf is extra large, perfect for wrapping around your shoulders or neck. Made using OEKO TEX certified yarns. Comes in two bold colours to suit your taste. <br></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">100% Buldan cotton. Made in Turkey.</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Size: 100 x 180cm.</span></p>",Fuschia,Color,Fuschia,35558829883558,https://cdn.shopify.com/s/files/1/0419/2059/4086/products/La_nave_lime_10e56576-0a7b-45e4-a6bd-cbd49370243c.jpg?v=1668432059
